ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1343,ListSess,0,,-999999,65,46168,9,4843,51011,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1066,ListSess,0,,-999999,66,52901,9,4566,57467,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-5465,ListSess,0,,-999999,67,58934,6,8965,67899,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-347,ListSess,0,,-999999,66,70716,1,3847,74563,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,294,ListSess,0,,-999999,66,77549,9,3206,80755,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-5833,ListSess,0,,-999999,67,82349,6,9333,91682,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,877,ListSess,0,,-999999,67,94531,9,2623,97154,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,506,ListSess,0,,-999999,67,98464,1,2994,101458,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-2308,ListSess,0,,-999999,66,102930,5,5808,108738,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1719,ListSess,0,,-999999,67,109613,9,1781,111394,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,469,ListSess,0,,-999999,66,112763,9,3031,115794,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,850,ListSess,0,,-999999,66,117112,9,2650,119762,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,667,ListSess,0,,-999999,83,121712,1,2833,124545,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,79,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">69853043646</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T06:46:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-79-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1134180266,2.0.10.182,12-06-2020,2020/12/6 6:46,14:46:52,2.0.10.92,15,0.8194444,0.3194444,0.1805556,0.2291667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,67,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1789,ListSess,0,,-999999,67,125912,5,5289,131201,0.4493392,2,15,2,90,91,93,94,95,96,98,99,100,87.83334
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-14940,ListSess,0,,-999999,67,40190,5,18440,58630,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-7210,ListSess,0,,-999999,67,61688,6,10710,72398,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,1155,ListSess,0,,-999999,66,73820,5,2345,76165,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,958,ListSess,0,,-999999,66,77703,6,2542,80245,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1902,ListSess,0,,-999999,67,81603,5,5402,87005,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-428,ListSess,0,,-999999,67,88269,6,3928,92197,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-1881,ListSess,0,,-999999,83,93752,6,5381,99133,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,916,ListSess,0,,-999999,84,100285,5,2584,102869,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,809,ListSess,0,,-999999,66,104034,4,2691,106725,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-1142,ListSess,0,,-999999,67,108634,7,4642,113276,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,1293,ListSess,0,,-999999,67,114317,5,2207,116524,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-2925,ListSess,0,,-999999,67,117267,8,6425,123692,,,12,2,50,56,63,69,75,81,88,94,100,
