subjID,SessionDate,accept,offer,Wait2.RT,targettext,gender,age,trail,context,cohort
NT1191,06-06-2021,1,1.0,906.0,1.0,M,13.26,40,gain,adolescence
T02711,02-22-2021,1,1.0,7734.0,2.0,F,9.74,1,gain,children
T02711,02-22-2021,1,2.0,2474.0,3.0,F,9.74,2,gain,children
T02711,02-22-2021,1,3.0,2184.0,3.0,F,9.74,3,gain,children
T02711,02-22-2021,1,4.0,1060.0,3.0,F,9.74,4,gain,children
T02711,02-22-2021,1,5.0,1856.0,3.0,F,9.74,5,gain,children
T02711,02-22-2021,1,2.0,896.0,2.0,F,9.74,6,gain,children
T02711,02-22-2021,0,1.0,3337.0,3.0,F,9.74,7,gain,children
T02711,02-22-2021,1,4.0,1141.0,3.0,F,9.74,8,gain,children
T02711,02-22-2021,1,5.0,165.0,3.0,F,9.74,9,gain,children
T02711,02-22-2021,1,3.0,413.0,3.0,F,9.74,10,gain,children
T02711,02-22-2021,0,1.0,3124.0,1.0,F,9.74,11,gain,children
T02711,02-22-2021,1,3.0,1010.0,3.0,F,9.74,12,gain,children
T02711,02-22-2021,1,4.0,133.0,2.0,F,9.74,13,gain,children
T02711,02-22-2021,1,5.0,106.0,2.0,F,9.74,14,gain,children
T02711,02-22-2021,1,2.0,379.0,3.0,F,9.74,15,gain,children
T02711,02-22-2021,0,1.0,1392.0,1.0,F,9.74,16,gain,children
T02711,02-22-2021,1,5.0,139.0,3.0,F,9.74,17,gain,children
T02711,02-22-2021,1,2.0,266.0,3.0,F,9.74,18,gain,children
T02711,02-22-2021,1,3.0,254.0,3.0,F,9.74,19,gain,children
T02711,02-22-2021,1,4.0,1566.0,4.0,F,9.74,20,gain,children
T02711,02-22-2021,1,2.0,158.0,2.0,F,9.74,21,gain,children
T02711,02-22-2021,1,5.0,259.0,1.0,F,9.74,22,gain,children
T02711,02-22-2021,1,4.0,122.0,2.0,F,9.74,23,gain,children
T02711,02-22-2021,0,1.0,372.0,3.0,F,9.74,24,gain,children
T02711,02-22-2021,1,3.0,56.0,2.0,F,9.74,25,gain,children
T02711,02-22-2021,1,4.0,224.0,2.0,F,9.74,26,gain,children
T02711,02-22-2021,0,1.0,762.0,1.0,F,9.74,27,gain,children
T02711,02-22-2021,1,3.0,315.0,2.0,F,9.74,28,gain,children
T02711,02-22-2021,1,5.0,465.0,3.0,F,9.74,29,gain,children
T02711,02-22-2021,1,2.0,155.0,2.0,F,9.74,30,gain,children
T02711,02-22-2021,0,1.0,739.0,1.0,F,9.74,31,gain,children
T02711,02-22-2021,1,4.0,258.0,2.0,F,9.74,32,gain,children
T02711,02-22-2021,1,3.0,2355.0,2.0,F,9.74,33,gain,children
T02711,02-22-2021,1,2.0,1056.0,2.0,F,9.74,34,gain,children
T02711,02-22-2021,1,5.0,349.0,3.0,F,9.74,35,gain,children
T02711,02-22-2021,1,5.0,76.0,3.0,F,9.74,36,gain,children
T02711,02-22-2021,1,4.0,17.0,2.0,F,9.74,37,gain,children
T02711,02-22-2021,1,3.0,134.0,2.0,F,9.74,38,gain,children
T02711,02-22-2021,0,1.0,565.0,1.0,F,9.74,39,gain,children
T02711,02-22-2021,1,2.0,183.0,2.0,F,9.74,40,gain,children
T02721,02-22-2021,1,3.0,1496.0,3.0,F,9.74,1,gain,children
T02721,02-22-2021,1,2.0,6240.0,3.0,F,9.74,2,gain,children
T02721,02-22-2021,1,5.0,3007.0,5.0,F,9.74,3,gain,children
T02721,02-22-2021,1,4.0,776.0,4.0,F,9.74,4,gain,children
T02721,02-22-2021,1,1.0,2981.0,1.0,F,9.74,5,gain,children
T02721,02-22-2021,1,1.0,2251.0,1.0,F,9.74,6,gain,children
T02721,02-22-2021,1,4.0,1746.0,4.0,F,9.74,7,gain,children
T02721,02-22-2021,1,2.0,745.0,2.0,F,9.74,8,gain,children
T02721,02-22-2021,1,3.0,780.0,3.0,F,9.74,9,gain,children
T02721,02-22-2021,1,5.0,1799.0,3.0,F,9.74,10,gain,children
T02721,02-22-2021,1,5.0,474.0,5.0,F,9.74,11,gain,children
T02721,02-22-2021,1,3.0,355.0,4.0,F,9.74,12,gain,children
T02721,02-22-2021,1,4.0,478.0,3.0,F,9.74,13,gain,children
T02721,02-22-2021,1,2.0,1173.0,3.0,F,9.74,14,gain,children
T02721,02-22-2021,1,1.0,754.0,1.0,F,9.74,15,gain,children
T02721,02-22-2021,1,5.0,206.0,5.0,F,9.74,16,gain,children
T02721,02-22-2021,1,4.0,231.0,4.0,F,9.74,17,gain,children
T02721,02-22-2021,0,1.0,2481.0,3.0,F,9.74,18,gain,children
T02721,02-22-2021,1,2.0,88.0,4.0,F,9.74,19,gain,children
T02721,02-22-2021,1,3.0,171.0,4.0,F,9.74,20,gain,children
T02721,02-22-2021,1,3.0,183.0,3.0,F,9.74,21,gain,children
T02721,02-22-2021,1,5.0,492.0,5.0,F,9.74,22,gain,children
T02721,02-22-2021,1,4.0,904.0,4.0,F,9.74,23,gain,children
T02721,02-22-2021,1,2.0,1063.0,2.0,F,9.74,24,gain,children
T02721,02-22-2021,1,1.0,821.0,1.0,F,9.74,25,gain,children
T02721,02-22-2021,1,2.0,85.0,2.0,F,9.74,26,gain,children
T02721,02-22-2021,1,1.0,296.0,1.0,F,9.74,27,gain,children
T02721,02-22-2021,1,4.0,487.0,4.0,F,9.74,28,gain,children
T02721,02-22-2021,1,3.0,1109.0,3.0,F,9.74,29,gain,children
T02721,02-22-2021,1,5.0,779.0,5.0,F,9.74,30,gain,children
T02721,02-22-2021,1,4.0,179.0,4.0,F,9.74,31,gain,children
T02721,02-22-2021,1,2.0,118.0,2.0,F,9.74,32,gain,children
T02721,02-22-2021,1,5.0,780.0,5.0,F,9.74,33,gain,children
T02721,02-22-2021,1,3.0,752.0,3.0,F,9.74,34,gain,children
T02721,02-22-2021,1,1.0,707.0,1.0,F,9.74,35,gain,children
T02721,02-22-2021,1,4.0,100.0,4.0,F,9.74,36,gain,children
T02721,02-22-2021,1,5.0,27.0,5.0,F,9.74,37,gain,children
T02721,02-22-2021,1,3.0,380.0,3.0,F,9.74,38,gain,children
T02721,02-22-2021,1,1.0,257.0,1.0,F,9.74,39,gain,children
T02721,02-22-2021,1,2.0,3042.0,2.0,F,9.74,40,gain,children
T02811,02-24-2021,0,1.0,5171.0,2.0,F,10.81,1,gain,adolescence
T02811,02-24-2021,1,3.0,1858.0,2.0,F,10.81,2,gain,adolescence
T02811,02-24-2021,1,5.0,902.0,4.0,F,10.81,3,gain,adolescence
T02811,02-24-2021,1,4.0,1810.0,2.0,F,10.81,4,gain,adolescence
T02811,02-24-2021,0,2.0,2732.0,3.0,F,10.81,5,gain,adolescence
T02811,02-24-2021,1,2.0,3761.0,2.0,F,10.81,6,gain,adolescence
T02811,02-24-2021,1,4.0,1419.0,2.0,F,10.81,7,gain,adolescence
T02811,02-24-2021,0,3.0,579.0,1.0,F,10.81,8,gain,adolescence
T02811,02-24-2021,0,1.0,1827.0,1.0,F,10.81,9,gain,adolescence
T02811,02-24-2021,1,5.0,234.0,3.0,F,10.81,10,gain,adolescence
T02811,02-24-2021,0,2.0,1927.0,2.0,F,10.81,11,gain,adolescence
T02811,02-24-2021,0,1.0,1229.0,3.0,F,10.81,12,gain,adolescence
T02811,02-24-2021,1,3.0,173.0,2.0,F,10.81,13,gain,adolescence
T02811,02-24-2021,1,5.0,311.0,3.0,F,10.81,14,gain,adolescence
T02811,02-24-2021,1,4.0,2148.0,2.0,F,10.81,15,gain,adolescence
T02811,02-24-2021,1,4.0,534.0,3.0,F,10.81,16,gain,adolescence
T02811,02-24-2021,0,2.0,736.0,1.0,F,10.81,17,gain,adolescence
T02811,02-24-2021,1,5.0,55.0,3.0,F,10.81,18,gain,adolescence
T02811,02-24-2021,1,3.0,1182.0,2.0,F,10.81,19,gain,adolescence
T02811,02-24-2021,0,1.0,484.0,3.0,F,10.81,20,gain,adolescence
T02811,02-24-2021,1,3.0,1653.0,2.0,F,10.81,21,gain,adolescence
T02811,02-24-2021,0,1.0,1844.0,3.0,F,10.81,22,gain,adolescence
T02811,02-24-2021,1,5.0,96.0,3.0,F,10.81,23,gain,adolescence
T02811,02-24-2021,0,2.0,2569.0,1.0,F,10.81,24,gain,adolescence
T02811,02-24-2021,1,4.0,4219.0,2.0,F,10.81,25,gain,adolescence
T02811,02-24-2021,1,3.0,924.0,2.0,F,10.81,26,gain,adolescence
T02811,02-24-2021,1,5.0,1398.0,3.0,F,10.81,27,gain,adolescence
T02811,02-24-2021,0,2.0,421.0,1.0,F,10.81,28,gain,adolescence
T02811,02-24-2021,0,1.0,2474.0,3.0,F,10.81,29,gain,adolescence
T02811,02-24-2021,1,4.0,512.0,2.0,F,10.81,30,gain,adolescence
T02811,02-24-2021,0,1.0,369.0,1.0,F,10.81,31,gain,adolescence
T02811,02-24-2021,1,4.0,169.0,2.0,F,10.81,32,gain,adolescence
T02811,02-24-2021,1,5.0,851.0,3.0,F,10.81,33,gain,adolescence
T02811,02-24-2021,1,2.0,1842.0,1.0,F,10.81,34,gain,adolescence
T02811,02-24-2021,1,3.0,1993.0,2.0,F,10.81,35,gain,adolescence
T02811,02-24-2021,1,3.0,1380.0,3.0,F,10.81,36,gain,adolescence
T02811,02-24-2021,1,4.0,1177.0,2.0,F,10.81,37,gain,adolescence
T02811,02-24-2021,0,2.0,498.0,1.0,F,10.81,38,gain,adolescence
T02811,02-24-2021,1,1.0,3387.0,1.0,F,10.81,39,gain,adolescence
T02811,02-24-2021,1,5.0,817.0,3.0,F,10.81,40,gain,adolescence
T02821,02-24-2021,1,5.0,4525.0,5.0,F,10.81,1,gain,adolescence
T02821,02-24-2021,0,1.0,1463.0,1.0,F,10.81,2,gain,adolescence
T02821,02-24-2021,0,2.0,2153.0,3.0,F,10.81,3,gain,adolescence
T02821,02-24-2021,1,4.0,779.0,3.0,F,10.81,4,gain,adolescence
T02821,02-24-2021,0,3.0,672.0,2.0,F,10.81,5,gain,adolescence
T02821,02-24-2021,1,5.0,1068.0,5.0,F,10.81,6,gain,adolescence
T02821,02-24-2021,0,3.0,2740.0,2.0,F,10.81,7,gain,adolescence
T02821,02-24-2021,0,1.0,770.0,1.0,F,10.81,8,gain,adolescence
T02821,02-24-2021,1,2.0,3811.0,2.0,F,10.81,9,gain,adolescence
T02821,02-24-2021,1,4.0,672.0,4.0,F,10.81,10,gain,adolescence
T02821,02-24-2021,1,5.0,721.0,3.0,F,10.81,11,gain,adolescence
T02821,02-24-2021,0,3.0,389.0,1.0,F,10.81,12,gain,adolescence
T02821,02-24-2021,1,4.0,91.0,4.0,F,10.81,13,gain,adolescence
T02821,02-24-2021,0,2.0,384.0,3.0,F,10.81,14,gain,adolescence
T02821,02-24-2021,0,1.0,956.0,1.0,F,10.81,15,gain,adolescence
T02821,02-24-2021,0,2.0,118.0,3.0,F,10.81,16,gain,adolescence
T02821,02-24-2021,0,1.0,6444.0,3.0,F,10.81,17,gain,adolescence
T02821,02-24-2021,1,4.0,1796.0,3.0,F,10.81,18,gain,adolescence
T02821,02-24-2021,0,3.0,266.0,2.0,F,10.81,19,gain,adolescence
T02821,02-24-2021,1,5.0,650.0,5.0,F,10.81,20,gain,adolescence
T02821,02-24-2021,1,4.0,2625.0,3.0,F,10.81,21,gain,adolescence
T02821,02-24-2021,0,1.0,1315.0,3.0,F,10.81,22,gain,adolescence
T02821,02-24-2021,0,3.0,504.0,1.0,F,10.81,23,gain,adolescence
T02821,02-24-2021,1,5.0,973.0,5.0,F,10.81,24,gain,adolescence
T02821,02-24-2021,0,2.0,381.0,2.0,F,10.81,25,gain,adolescence
T02821,02-24-2021,1,5.0,45.0,5.0,F,10.81,26,gain,adolescence
T02821,02-24-2021,0,1.0,1404.0,1.0,F,10.81,27,gain,adolescence
T02821,02-24-2021,1,4.0,1386.0,4.0,F,10.81,28,gain,adolescence
T02821,02-24-2021,0,2.0,239.0,3.0,F,10.81,29,gain,adolescence
T02821,02-24-2021,0,3.0,970.0,3.0,F,10.81,30,gain,adolescence
T02821,02-24-2021,0,3.0,278.0,3.0,F,10.81,31,gain,adolescence
T02821,02-24-2021,1,4.0,1240.0,3.0,F,10.81,32,gain,adolescence
T02821,02-24-2021,1,5.0,289.0,3.0,F,10.81,33,gain,adolescence
T02821,02-24-2021,0,1.0,1428.0,2.0,F,10.81,34,gain,adolescence
T02821,02-24-2021,0,2.0,1521.0,3.0,F,10.81,35,gain,adolescence
T02821,02-24-2021,1,5.0,134.0,5.0,F,10.81,36,gain,adolescence
T02821,02-24-2021,0,2.0,518.0,3.0,F,10.81,37,gain,adolescence
T02821,02-24-2021,0,3.0,497.0,2.0,F,10.81,38,gain,adolescence
T02821,02-24-2021,1,4.0,1035.0,3.0,F,10.81,39,gain,adolescence
T02821,02-24-2021,0,1.0,1066.0,2.0,F,10.81,40,gain,adolescence
T02911,02-26-2021,0,4.0,3521.0,1.0,F,8.83,1,gain,children
T02911,02-26-2021,0,3.0,1456.0,3.0,F,8.83,2,gain,children
T02911,02-26-2021,0,2.0,1291.0,3.0,F,8.83,3,gain,children
T02911,02-26-2021,0,1.0,726.0,3.0,F,8.83,4,gain,children
T02911,02-26-2021,1,5.0,602.0,5.0,F,8.83,5,gain,children
T02911,02-26-2021,0,2.0,800.0,2.0,F,8.83,6,gain,children
T02911,02-26-2021,0,3.0,1579.0,3.0,F,8.83,7,gain,children
T02911,02-26-2021,0,1.0,1026.0,3.0,F,8.83,8,gain,children
T02911,02-26-2021,1,5.0,365.0,5.0,F,8.83,9,gain,children
T02911,02-26-2021,0,4.0,717.0,2.0,F,8.83,10,gain,children
T02911,02-26-2021,0,2.0,1055.0,1.0,F,8.83,11,gain,children
T02911,02-26-2021,0,1.0,1656.0,1.0,F,8.83,12,gain,children
T02911,02-26-2021,0,4.0,1085.0,1.0,F,8.83,13,gain,children
T02911,02-26-2021,1,5.0,599.0,5.0,F,8.83,14,gain,children
T02911,02-26-2021,0,3.0,530.0,1.0,F,8.83,15,gain,children
T02911,02-26-2021,0,1.0,226.0,1.0,F,8.83,16,gain,children
T02911,02-26-2021,0,4.0,916.0,3.0,F,8.83,17,gain,children
T02911,02-26-2021,0,2.0,575.0,1.0,F,8.83,18,gain,children
T02911,02-26-2021,1,5.0,3488.0,4.0,F,8.83,19,gain,children
T02911,02-26-2021,0,3.0,3220.0,2.0,F,8.83,20,gain,children
T02911,02-26-2021,1,5.0,233.0,4.0,F,8.83,21,gain,children
T02911,02-26-2021,0,4.0,633.0,3.0,F,8.83,22,gain,children
T02911,02-26-2021,0,1.0,567.0,5.0,F,8.83,23,gain,children
T02911,02-26-2021,0,3.0,313.0,1.0,F,8.83,24,gain,children
T02911,02-26-2021,0,2.0,357.0,1.0,F,8.83,25,gain,children
T02911,02-26-2021,0,4.0,12857.0,1.0,F,8.83,26,gain,children
T02911,02-26-2021,1,5.0,2216.0,3.0,F,8.83,27,gain,children
T02911,02-26-2021,0,2.0,365.0,2.0,F,8.83,28,gain,children
T02911,02-26-2021,0,1.0,935.0,1.0,F,8.83,29,gain,children
T02911,02-26-2021,0,3.0,741.0,3.0,F,8.83,30,gain,children
T02911,02-26-2021,0,4.0,912.0,2.0,F,8.83,31,gain,children
T02911,02-26-2021,0,1.0,92.0,1.0,F,8.83,32,gain,children
T02911,02-26-2021,0,2.0,1179.0,1.0,F,8.83,33,gain,children
T02911,02-26-2021,0,3.0,359.0,3.0,F,8.83,34,gain,children
T02911,02-26-2021,1,5.0,77.0,3.0,F,8.83,35,gain,children
T02911,02-26-2021,0,1.0,79.0,2.0,F,8.83,36,gain,children
T02911,02-26-2021,1,5.0,795.0,3.0,F,8.83,37,gain,children
T02911,02-26-2021,0,4.0,707.0,3.0,F,8.83,38,gain,children
T02911,02-26-2021,0,3.0,333.0,2.0,F,8.83,39,gain,children
T02911,02-26-2021,1,2.0,356.0,3.0,F,8.83,40,gain,children
T02921,02-26-2021,0,2.0,1446.0,1.0,F,8.83,1,gain,children
T02921,02-26-2021,1,5.0,639.0,3.0,F,8.83,2,gain,children
T02921,02-26-2021,0,3.0,1033.0,1.0,F,8.83,3,gain,children
T02921,02-26-2021,0,1.0,1939.0,1.0,F,8.83,4,gain,children
T02921,02-26-2021,0,4.0,1482.0,1.0,F,8.83,5,gain,children
T02921,02-26-2021,0,3.0,439.0,2.0,F,8.83,6,gain,children
T02921,02-26-2021,0,4.0,663.0,1.0,F,8.83,7,gain,children
T02921,02-26-2021,0,1.0,405.0,1.0,F,8.83,8,gain,children
T02921,02-26-2021,1,5.0,630.0,3.0,F,8.83,9,gain,children
T02921,02-26-2021,0,2.0,946.0,2.0,F,8.83,10,gain,children
T02921,02-26-2021,1,5.0,259.0,3.0,F,8.83,11,gain,children
T02921,02-26-2021,0,1.0,99.0,1.0,F,8.83,12,gain,children
T02921,02-26-2021,0,3.0,459.0,1.0,F,8.83,13,gain,children
T02921,02-26-2021,0,4.0,183.0,3.0,F,8.83,14,gain,children
T02921,02-26-2021,0,2.0,1632.0,1.0,F,8.83,15,gain,children
T02921,02-26-2021,0,2.0,1132.0,1.0,F,8.83,16,gain,children
T02921,02-26-2021,1,5.0,390.0,3.0,F,8.83,17,gain,children
T02921,02-26-2021,0,3.0,184.0,3.0,F,8.83,18,gain,children
T02921,02-26-2021,0,1.0,1118.0,1.0,F,8.83,19,gain,children
T02921,02-26-2021,0,4.0,1704.0,3.0,F,8.83,20,gain,children
T02921,02-26-2021,0,3.0,2100.0,3.0,F,8.83,21,gain,children
T02921,02-26-2021,0,2.0,167.0,3.0,F,8.83,22,gain,children
T02921,02-26-2021,0,1.0,834.0,3.0,F,8.83,23,gain,children
T02921,02-26-2021,0,4.0,83.0,3.0,F,8.83,24,gain,children
T02921,02-26-2021,1,5.0,385.0,3.0,F,8.83,25,gain,children
T02921,02-26-2021,0,3.0,22.0,2.0,F,8.83,26,gain,children
T02921,02-26-2021,0,1.0,285.0,2.0,F,8.83,27,gain,children
T02921,02-26-2021,1,5.0,221.0,3.0,F,8.83,28,gain,children
T02921,02-26-2021,0,2.0,1.0,3.0,F,8.83,29,gain,children
T02921,02-26-2021,0,4.0,266.0,3.0,F,8.83,30,gain,children
T02921,02-26-2021,0,4.0,943.0,3.0,F,8.83,31,gain,children
T02921,02-26-2021,0,2.0,1179.0,3.0,F,8.83,32,gain,children
T02921,02-26-2021,0,3.0,275.0,3.0,F,8.83,33,gain,children
T02921,02-26-2021,0,1.0,545.0,3.0,F,8.83,34,gain,children
T02921,02-26-2021,1,5.0,492.0,3.0,F,8.83,35,gain,children
T02921,02-26-2021,0,1.0,2234.0,3.0,F,8.83,36,gain,children
T02921,02-26-2021,0,3.0,94.0,3.0,F,8.83,37,gain,children
T02921,02-26-2021,1,5.0,1537.0,3.0,F,8.83,38,gain,children
T02921,02-26-2021,0,2.0,2087.0,3.0,F,8.83,39,gain,children
T02921,02-26-2021,0,4.0,220.0,3.0,F,8.83,40,gain,children
T03111,03-06-2021,0,1.0,6596.0,3.0,F,8.7,1,gain,children
T03111,03-06-2021,0,4.0,8022.0,3.0,F,8.7,2,gain,children
T03111,03-06-2021,0,3.0,2918.0,3.0,F,8.7,3,gain,children
T03111,03-06-2021,0,2.0,3457.0,3.0,F,8.7,4,gain,children
T03111,03-06-2021,1,5.0,7262.0,4.0,F,8.7,5,gain,children
T03111,03-06-2021,1,3.0,5017.0,3.0,F,8.7,6,gain,children
T03111,03-06-2021,0,2.0,1675.0,3.0,F,8.7,7,gain,children
T03111,03-06-2021,1,5.0,2656.0,5.0,F,8.7,8,gain,children
T03111,03-06-2021,0,4.0,906.0,3.0,F,8.7,9,gain,children
T03111,03-06-2021,0,1.0,1438.0,3.0,F,8.7,10,gain,children
T03111,03-06-2021,0,5.0,935.0,5.0,F,8.7,11,gain,children
T03111,03-06-2021,0,1.0,712.0,2.0,F,8.7,12,gain,children
T03111,03-06-2021,0,2.0,375.0,3.0,F,8.7,13,gain,children
T03111,03-06-2021,0,4.0,1431.0,3.0,F,8.7,14,gain,children
T03111,03-06-2021,0,3.0,1124.0,3.0,F,8.7,15,gain,children
T03111,03-06-2021,1,5.0,886.0,3.0,F,8.7,16,gain,children
T03111,03-06-2021,0,2.0,762.0,3.0,F,8.7,17,gain,children
T03111,03-06-2021,0,3.0,2217.0,3.0,F,8.7,18,gain,children
T03111,03-06-2021,1,4.0,1899.0,3.0,F,8.7,19,gain,children
T03111,03-06-2021,0,1.0,459.0,3.0,F,8.7,20,gain,children
T03111,03-06-2021,1,5.0,3009.0,3.0,F,8.7,21,gain,children
T03111,03-06-2021,0,1.0,432.0,3.0,F,8.7,22,gain,children
T03111,03-06-2021,0,4.0,396.0,3.0,F,8.7,23,gain,children
T03111,03-06-2021,0,2.0,155.0,3.0,F,8.7,24,gain,children
T03111,03-06-2021,0,3.0,3508.0,3.0,F,8.7,25,gain,children
T03111,03-06-2021,0,2.0,2383.0,2.0,F,8.7,26,gain,children
T03111,03-06-2021,1,4.0,1380.0,3.0,F,8.7,27,gain,children
T03111,03-06-2021,0,1.0,32.0,3.0,F,8.7,28,gain,children
T03111,03-06-2021,1,5.0,504.0,3.0,F,8.7,29,gain,children
T03111,03-06-2021,0,3.0,67.0,3.0,F,8.7,30,gain,children
T03111,03-06-2021,0,4.0,3644.0,3.0,F,8.7,31,gain,children
T03111,03-06-2021,0,2.0,136.0,3.0,F,8.7,32,gain,children
T03111,03-06-2021,0,1.0,270.0,3.0,F,8.7,33,gain,children
T03111,03-06-2021,0,3.0,222.0,2.0,F,8.7,34,gain,children
T03111,03-06-2021,1,5.0,778.0,3.0,F,8.7,35,gain,children
T03111,03-06-2021,0,2.0,461.0,3.0,F,8.7,36,gain,children
T03111,03-06-2021,0,3.0,57.0,3.0,F,8.7,37,gain,children
T03111,03-06-2021,0,1.0,67.0,3.0,F,8.7,38,gain,children
T03111,03-06-2021,1,4.0,659.0,4.0,F,8.7,39,gain,children
T03111,03-06-2021,1,5.0,292.0,3.0,F,8.7,40,gain,children
T03121,03-06-2021,1,4.0,9187.0,2.0,F,8.7,1,gain,children
T03121,03-06-2021,0,1.0,2401.0,3.0,F,8.7,2,gain,children
T03121,03-06-2021,1,3.0,8364.0,2.0,F,8.7,3,gain,children
T03121,03-06-2021,0,2.0,1338.0,3.0,F,8.7,4,gain,children
T03121,03-06-2021,1,5.0,2085.0,3.0,F,8.7,5,gain,children
T03121,03-06-2021,0,2.0,2665.0,3.0,F,8.7,6,gain,children
T03121,03-06-2021,1,3.0,1326.0,2.0,F,8.7,7,gain,children
T03121,03-06-2021,0,1.0,533.0,3.0,F,8.7,8,gain,children
T03121,03-06-2021,1,4.0,3711.0,2.0,F,8.7,9,gain,children
T03121,03-06-2021,1,5.0,4070.0,3.0,F,8.7,10,gain,children
T03121,03-06-2021,0,2.0,3032.0,3.0,F,8.7,11,gain,children
T03121,03-06-2021,1,4.0,1111.0,2.0,F,8.7,12,gain,children
T03121,03-06-2021,1,5.0,937.0,3.0,F,8.7,13,gain,children
T03121,03-06-2021,0,1.0,689.0,3.0,F,8.7,14,gain,children
T03121,03-06-2021,0,3.0,5467.0,3.0,F,8.7,15,gain,children
T03121,03-06-2021,0,1.0,164.0,3.0,F,8.7,16,gain,children
T03121,03-06-2021,0,2.0,919.0,2.0,F,8.7,17,gain,children
T03121,03-06-2021,1,3.0,2541.0,2.0,F,8.7,18,gain,children
T03121,03-06-2021,1,4.0,2286.0,2.0,F,8.7,19,gain,children
T03121,03-06-2021,1,5.0,615.0,3.0,F,8.7,20,gain,children
T03121,03-06-2021,0,3.0,856.0,3.0,F,8.7,21,gain,children
T03121,03-06-2021,0,2.0,1276.0,3.0,F,8.7,22,gain,children
T03121,03-06-2021,1,5.0,634.0,3.0,F,8.7,23,gain,children
T03121,03-06-2021,1,4.0,1251.0,3.0,F,8.7,24,gain,children
T03121,03-06-2021,0,1.0,337.0,3.0,F,8.7,25,gain,children
T03121,03-06-2021,0,1.0,136.0,3.0,F,8.7,26,gain,children
T03121,03-06-2021,0,2.0,2900.0,3.0,F,8.7,27,gain,children
T03121,03-06-2021,1,4.0,551.0,3.0,F,8.7,28,gain,children
T03121,03-06-2021,1,3.0,760.0,2.0,F,8.7,29,gain,children
T03121,03-06-2021,1,5.0,822.0,3.0,F,8.7,30,gain,children
T03121,03-06-2021,1,4.0,3450.0,2.0,F,8.7,31,gain,children
T03121,03-06-2021,0,2.0,1839.0,3.0,F,8.7,32,gain,children
T03121,03-06-2021,1,3.0,804.0,2.0,F,8.7,33,gain,children
T03121,03-06-2021,1,5.0,670.0,3.0,F,8.7,34,gain,children
T03121,03-06-2021,0,1.0,135.0,3.0,F,8.7,35,gain,children
T03121,03-06-2021,1,5.0,4987.0,3.0,F,8.7,36,gain,children
T03121,03-06-2021,1,4.0,2884.0,2.0,F,8.7,37,gain,children
T03121,03-06-2021,0,3.0,783.0,3.0,F,8.7,38,gain,children
T03121,03-06-2021,0,2.0,302.0,3.0,F,8.7,39,gain,children
T03121,03-06-2021,0,1.0,130.0,3.0,F,8.7,40,gain,children
T03211,03-07-2021,0,2.0,13789.0,1.0,F,8.78,1,gain,children
T03211,03-07-2021,0,1.0,9444.0,1.0,F,8.78,2,gain,children
T03211,03-07-2021,0,4.0,2914.0,1.0,F,8.78,3,gain,children
T03211,03-07-2021,1,5.0,2523.0,4.0,F,8.78,4,gain,children
T03211,03-07-2021,0,3.0,2913.0,1.0,F,8.78,5,gain,children
T03211,03-07-2021,0,1.0,937.0,3.0,F,8.78,6,gain,children
T03211,03-07-2021,0,3.0,2731.0,1.0,F,8.78,7,gain,children
T03211,03-07-2021,0,2.0,621.0,1.0,F,8.78,8,gain,children
T03211,03-07-2021,1,5.0,6811.0,3.0,F,8.78,9,gain,children
T03211,03-07-2021,0,4.0,1319.0,1.0,F,8.78,10,gain,children
T03211,03-07-2021,1,5.0,2887.0,3.0,F,8.78,11,gain,children
T03211,03-07-2021,0,3.0,2108.0,1.0,F,8.78,12,gain,children
T03211,03-07-2021,0,2.0,911.0,1.0,F,8.78,13,gain,children
T03211,03-07-2021,0,1.0,1986.0,1.0,F,8.78,14,gain,children
T03211,03-07-2021,0,4.0,761.0,1.0,F,8.78,15,gain,children
T03211,03-07-2021,0,4.0,454.0,1.0,F,8.78,16,gain,children
T03211,03-07-2021,1,5.0,2574.0,3.0,F,8.78,17,gain,children
T03211,03-07-2021,0,3.0,5632.0,1.0,F,8.78,18,gain,children
T03211,03-07-2021,0,1.0,723.0,1.0,F,8.78,19,gain,children
T03211,03-07-2021,0,2.0,1568.0,1.0,F,8.78,20,gain,children
T03211,03-07-2021,0,2.0,526.0,1.0,F,8.78,21,gain,children
T03211,03-07-2021,0,3.0,367.0,1.0,F,8.78,22,gain,children
T03211,03-07-2021,0,4.0,721.0,1.0,F,8.78,23,gain,children
T03211,03-07-2021,1,5.0,595.0,3.0,F,8.78,24,gain,children
T03211,03-07-2021,0,1.0,624.0,1.0,F,8.78,25,gain,children
T03211,03-07-2021,1,5.0,631.0,3.0,F,8.78,26,gain,children
T03211,03-07-2021,0,3.0,1112.0,1.0,F,8.78,27,gain,children
T03211,03-07-2021,0,1.0,457.0,1.0,F,8.78,28,gain,children
T03211,03-07-2021,0,4.0,5424.0,1.0,F,8.78,29,gain,children
T03211,03-07-2021,0,2.0,291.0,1.0,F,8.78,30,gain,children
T03211,03-07-2021,1,5.0,191.0,3.0,F,8.78,31,gain,children
T03211,03-07-2021,0,3.0,2151.0,3.0,F,8.78,32,gain,children
T03211,03-07-2021,0,2.0,381.0,1.0,F,8.78,33,gain,children
T03211,03-07-2021,0,4.0,1550.0,1.0,F,8.78,34,gain,children
T03211,03-07-2021,0,1.0,1654.0,1.0,F,8.78,35,gain,children
T03211,03-07-2021,0,1.0,365.0,1.0,F,8.78,36,gain,children
