ExperimentName	subjID	SessionDate	accept	offer	accept	Wait2.RT	targettext	trail
part1_UG_gain_j_gray_3	27	01-08-2020	0	1.0	0	991.0	1.0	24
part1_UG_gain_j_gray_3	27	01-08-2020	1	4.0	1	1754.0	2.0	25
part1_UG_gain_j_gray_3	27	01-08-2020	1	5.0	1	667.0	5.0	26
part1_UG_gain_j_gray_3	27	01-08-2020	1	3.0	1	636.0	2.0	27
part1_UG_gain_j_gray_3	27	01-08-2020	1	2.0	1	807.0	2.0	28
part1_UG_gain_j_gray_3	27	01-08-2020	0	1.0	0	1039.0	1.0	29
part1_UG_gain_j_gray_3	27	01-08-2020	1	4.0	1	903.0	2.0	30
part1_UG_gain_j_gray_3	27	01-08-2020	1	4.0	1	672.0	2.0	31
part1_UG_gain_j_gray_3	27	01-08-2020	1	5.0	1	1711.0	5.0	32
part1_UG_gain_j_gray_3	27	01-08-2020	1	3.0	1	847.0	2.0	33
part1_UG_gain_j_gray_3	27	01-08-2020	1	2.0	1	1454.0	2.0	34
part1_UG_gain_j_gray_3	27	01-08-2020	0	1.0	0	1041.0	1.0	35
part1_UG_gain_j_gray_3	27	01-08-2020	1	3.0	1	2255.0	2.0	36
part1_UG_gain_j_gray_3	27	01-08-2020	0	1.0	0	936.0	1.0	37
part1_UG_gain_j_gray_3	27	01-08-2020	1	5.0	1	837.0	5.0	38
part1_UG_gain_j_gray_3	27	01-08-2020	1	2.0	1	2093.0	2.0	39
part1_UG_gain_j_gray_3	27	01-08-2020	1	4.0	1	2506.0	2.0	40
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	4319.0	3.0	1
part1_UG_gain_j_gray_3	28	01-08-2020	0	3.0	0	2048.0	4.0	2
part1_UG_gain_j_gray_3	28	01-08-2020	1	2.0	1	2131.0	2.0	3
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	828.0	4.0	4
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	10686.0	2.0	5
part1_UG_gain_j_gray_3	28	01-08-2020	1	3.0	1	1811.0	3.0	6
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	777.0	4.0	7
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	2485.0	3.0	8
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	1044.0	3.0	9
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	1847.0	3.0	10
part1_UG_gain_j_gray_3	28	01-08-2020	1	3.0	1	2149.0	2.0	11
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	1786.0	3.0	12
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	1549.0	4.0	13
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	580.0	4.0	14
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	1528.0	3.0	15
part1_UG_gain_j_gray_3	28	01-08-2020	1	3.0	1	1204.0	3.0	16
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	485.0	3.0	17
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	770.0	2.0	18
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	582.0	2.0	19
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	504.0	3.0	20
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	907.0	4.0	21
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	580.0	3.0	22
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	557.0	3.0	23
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	1095.0	3.0	24
part1_UG_gain_j_gray_3	28	01-08-2020	1	3.0	1	725.0	2.0	25
part1_UG_gain_j_gray_3	28	01-08-2020	0	3.0	0	1858.0	4.0	26
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	599.0	3.0	27
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	665.0	2.0	28
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	3294.0	3.0	29
part1_UG_gain_j_gray_3	28	01-08-2020	1	2.0	1	2589.0	1.0	30
part1_UG_gain_j_gray_3	28	01-08-2020	0	3.0	0	8367.0	4.0	31
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	1280.0	3.0	32
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	707.0	4.0	33
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	1808.0	3.0	34
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	682.0	4.0	35
part1_UG_gain_j_gray_3	28	01-08-2020	0	1.0	0	2342.0	4.0	36
part1_UG_gain_j_gray_3	28	01-08-2020	0	3.0	0	1450.0	3.0	37
part1_UG_gain_j_gray_3	28	01-08-2020	1	4.0	1	1495.0	3.0	38
part1_UG_gain_j_gray_3	28	01-08-2020	1	5.0	1	620.0	3.0	39
part1_UG_gain_j_gray_3	28	01-08-2020	0	2.0	0	1397.0	2.0	40
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	10141.0	3.0	1
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	3619.0	1.0	2
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	2807.0	4.0	3
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	4191.0	2.0	4
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	2873.0	2.0	5
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	3113.0	5.0	6
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	1179.0	4.0	7
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	1272.0	2.0	8
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	7524.0	3.0	9
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	1378.0	2.0	10
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	1016.0	4.0	11
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	1100.0	2.0	12
part1_UG_gain_j_gray_3	46	11-13-2020	1	3.0	1	2498.0	1.0	13
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	838.0	5.0	14
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	3342.0	2.0	15
part1_UG_gain_j_gray_3	46	11-13-2020	1	2.0	1	1912.0	1.0	16
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	836.0	4.0	17
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	3036.0	2.0	18
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	3721.0	2.0	19
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	944.0	5.0	20
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	1396.0	2.0	21
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	3671.0	3.0	22
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	776.0	2.0	23
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	1278.0	2.0	24
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	789.0	5.0	25
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	924.0	4.0	26
part1_UG_gain_j_gray_3	46	11-13-2020	1	3.0	1	1591.0	1.0	27
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	700.0	2.0	28
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	789.0	3.0	29
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	1262.0	2.0	30
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	985.0	5.0	31
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	5105.0	2.0	32
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	723.0	1.0	33
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	894.0	5.0	34
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	1474.0	2.0	35
part1_UG_gain_j_gray_3	46	11-13-2020	0	2.0	0	1132.0	2.0	36
part1_UG_gain_j_gray_3	46	11-13-2020	0	1.0	0	1809.0	2.0	37
part1_UG_gain_j_gray_3	46	11-13-2020	1	5.0	1	682.0	5.0	38
part1_UG_gain_j_gray_3	46	11-13-2020	1	4.0	1	723.0	4.0	39
part1_UG_gain_j_gray_3	46	11-13-2020	0	3.0	0	1185.0	1.0	40
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	3174.0	3.0	1
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	1681.0	3.0	2
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	703.0	4.0	3
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	718.0	3.0	4
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	802.0	3.0	5
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	1324.0	3.0	6
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	1409.0	3.0	7
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	596.0	3.0	8
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	982.0	3.0	9
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	797.0	4.0	10
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	516.0	3.0	11
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	1111.0	2.0	12
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	326.0	2.0	13
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	820.0	3.0	14
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	438.0	1.0	15
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	302.0	2.0	16
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	797.0	2.0	17
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	197.0	2.0	18
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	371.0	2.0	19
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	287.0	3.0	20
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	162.0	1.0	21
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	393.0	3.0	22
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	337.0	2.0	23
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	390.0	2.0	24
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	922.0	3.0	25
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	429.0	4.0	26
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	568.0	3.0	27
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	472.0	2.0	28
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	381.0	3.0	29
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	761.0	3.0	30
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	657.0	4.0	31
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	378.0	3.0	32
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	467.0	2.0	33
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	72.0	2.0	34
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	454.0	2.0	35
part1_UG_gain_f_red	2	01-04-2020	1	3.0	1	311.0	3.0	36
part1_UG_gain_f_red	2	01-04-2020	1	4.0	1	247.0	3.0	37
part1_UG_gain_f_red	2	01-04-2020	1	5.0	1	203.0	3.0	38
part1_UG_gain_f_red	2	01-04-2020	1	1.0	1	682.0	3.0	39
part1_UG_gain_f_red	2	01-04-2020	1	2.0	1	320.0	2.0	40
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	2112.0	3.0	1
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	3451.0	2.0	2
part2_UG_gain_f_red_2	23	01-06-2020	0	3.0	0	6851.0	2.0	3
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	1146.0	1.0	4
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	862.0	5.0	5
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	928.0	4.0	6
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	670.0	1.0	7
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	937.0	1.0	8
part2_UG_gain_f_red_2	23	01-06-2020	1	3.0	1	2819.0	2.0	9
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	447.0	5.0	10
part2_UG_gain_f_red_2	23	01-06-2020	1	3.0	1	2598.0	2.0	11
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	647.0	1.0	12
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	791.0	3.0	13
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	531.0	1.0	14
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	500.0	5.0	15
part2_UG_gain_f_red_2	23	01-06-2020	0	3.0	0	2244.0	2.0	16
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	390.0	1.0	17
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	618.0	2.0	18
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	391.0	5.0	19
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	781.0	3.0	20
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	1442.0	2.0	21
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	1491.0	4.0	22
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	3760.0	1.0	23
part2_UG_gain_f_red_2	23	01-06-2020	0	3.0	0	2965.0	2.0	24
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	2258.0	3.0	25
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	853.0	3.0	26
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	501.0	1.0	27
part2_UG_gain_f_red_2	23	01-06-2020	1	3.0	1	4010.0	2.0	28
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	698.0	1.0	29
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	444.0	5.0	30
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	571.0	1.0	31
part2_UG_gain_f_red_2	23	01-06-2020	1	3.0	1	1849.0	2.0	32
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	504.0	3.0	33
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	715.0	1.0	34
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	431.0	5.0	35
part2_UG_gain_f_red_2	23	01-06-2020	1	5.0	1	368.0	5.0	36
part2_UG_gain_f_red_2	23	01-06-2020	1	4.0	1	704.0	3.0	37
part2_UG_gain_f_red_2	23	01-06-2020	1	3.0	1	2751.0	2.0	38
part2_UG_gain_f_red_2	23	01-06-2020	0	1.0	0	691.0	1.0	39
part2_UG_gain_f_red_2	23	01-06-2020	0	2.0	0	1179.0	2.0	40
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	3708.0	3.0	1
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	5362.0	2.0	2
part2_UG_gain_f_red_2	4	01-04-2020	0	3.0	0	1393.0	2.0	3
part2_UG_gain_f_red_2	4	01-04-2020	0	2.0	0	1083.0	2.0	4
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	2718.0	2.0	5
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	1252.0	3.0	6
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	1078.0	2.0	7
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	1425.0	2.0	8
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	918.0	2.0	9
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	750.0	4.0	10
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	1299.0	2.0	11
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	4555.0	2.0	12
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	359.0	2.0	13
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	679.0	5.0	14
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	1406.0	2.0	15
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	400.0	4.0	16
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	600.0	3.0	17
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	1199.0	2.0	18
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	2952.0	1.0	19
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	484.0	5.0	20
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	1012.0	1.0	21
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	719.0	1.0	22
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	456.0	4.0	23
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	542.0	2.0	24
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	457.0	5.0	25
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	902.0	2.0	26
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	1030.0	4.0	27
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	926.0	2.0	28
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	460.0	5.0	29
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	661.0	1.0	30
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	1245.0	1.0	31
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	469.0	5.0	32
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	405.0	2.0	33
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	941.0	4.0	34
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	531.0	1.0	35
part2_UG_gain_f_red_2	4	01-04-2020	1	5.0	1	408.0	5.0	36
part2_UG_gain_f_red_2	4	01-04-2020	0	1.0	0	591.0	1.0	37
part2_UG_gain_f_red_2	4	01-04-2020	1	2.0	1	869.0	1.0	38
part2_UG_gain_f_red_2	4	01-04-2020	1	3.0	1	620.0	2.0	39
part2_UG_gain_f_red_2	4	01-04-2020	1	4.0	1	1228.0	4.0	40
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	5729.0	1.0	1
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	655.0	4.0	2
part2_UG_gain_f_red_2	10	01-05-2020	1	2.0	1	2401.0	3.0	3
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	754.0	2.0	4
part2_UG_gain_f_red_2	10	01-05-2020	0	3.0	0	2712.0	2.0	5
part2_UG_gain_f_red_2	10	01-05-2020	0	3.0	0	3795.0	2.0	6
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	920.0	1.0	7
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	1033.0	3.0	8
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	6327.0	4.0	9
part2_UG_gain_f_red_2	10	01-05-2020	0	2.0	0	1026.0	3.0	10
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	639.0	1.0	11
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	1129.0	3.0	12
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	631.0	5.0	13
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	638.0	4.0	14
part2_UG_gain_f_red_2	10	01-05-2020	0	2.0	0	806.0	3.0	15
part2_UG_gain_f_red_2	10	01-05-2020	1	2.0	1	1075.0	3.0	16
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	588.0	4.0	17
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	763.0	3.0	18
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	508.0	5.0	19
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	594.0	1.0	20
part2_UG_gain_f_red_2	10	01-05-2020	1	2.0	1	1254.0	2.0	21
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	1093.0	2.0	22
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	977.0	1.0	23
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	1397.0	5.0	24
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	1123.0	4.0	25
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	946.0	3.0	26
part2_UG_gain_f_red_2	10	01-05-2020	0	2.0	0	779.0	2.0	27
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	2653.0	4.0	28
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	604.0	3.0	29
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	699.0	1.0	30
part2_UG_gain_f_red_2	10	01-05-2020	0	2.0	0	2446.0	3.0	31
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	743.0	2.0	32
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	509.0	1.0	33
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	607.0	3.0	34
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	639.0	5.0	35
part2_UG_gain_f_red_2	10	01-05-2020	1	3.0	1	2895.0	3.0	36
part2_UG_gain_f_red_2	10	01-05-2020	0	2.0	0	521.0	2.0	37
part2_UG_gain_f_red_2	10	01-05-2020	1	4.0	1	579.0	3.0	38
part2_UG_gain_f_red_2	10	01-05-2020	0	1.0	0	614.0	1.0	39
part2_UG_gain_f_red_2	10	01-05-2020	1	5.0	1	677.0	4.0	40
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	3584.0	3.0	1
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	3142.0	3.0	2
part2_UG_gain_f_red_2	14	01-05-2020	0	1.0	0	3029.0	2.0	3
part2_UG_gain_f_red_2	14	01-05-2020	1	2.0	1	2864.0	3.0	4
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	2616.0	3.0	5
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	3685.0	3.0	6
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	1694.0	3.0	7
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	4969.0	3.0	8
part2_UG_gain_f_red_2	14	01-05-2020	0	1.0	0	3672.0	3.0	9
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	1231.0	3.0	10
part2_UG_gain_f_red_2	14	01-05-2020	1	2.0	1	4215.0	3.0	11
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	1016.0	4.0	12
part2_UG_gain_f_red_2	14	01-05-2020	1	1.0	1	2810.0	3.0	13
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	1322.0	4.0	14
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	844.0	4.0	15
part2_UG_gain_f_red_2	14	01-05-2020	0	3.0	0	4385.0	3.0	16
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	904.0	4.0	17
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	1149.0	3.0	18
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	1085.0	2.0	19
part2_UG_gain_f_red_2	14	01-05-2020	1	1.0	1	1664.0	3.0	20
part2_UG_gain_f_red_2	14	01-05-2020	1	1.0	1	1698.0	3.0	21
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	871.0	3.0	22
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	532.0	3.0	23
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	5463.0	3.0	24
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	885.0	4.0	25
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	942.0	4.0	26
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	692.0	4.0	27
part2_UG_gain_f_red_2	14	01-05-2020	0	1.0	0	4902.0	2.0	28
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	752.0	4.0	29
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	1484.0	2.0	30
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	2066.0	2.0	31
part2_UG_gain_f_red_2	14	01-05-2020	0	1.0	0	1173.0	3.0	32
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	1440.0	3.0	33
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	627.0	4.0	34
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	1524.0	4.0	35
part2_UG_gain_f_red_2	14	01-05-2020	1	5.0	1	628.0	4.0	36
part2_UG_gain_f_red_2	14	01-05-2020	0	1.0	0	1192.0	2.0	37
part2_UG_gain_f_red_2	14	01-05-2020	0	2.0	0	1503.0	2.0	38
part2_UG_gain_f_red_2	14	01-05-2020	1	3.0	1	4260.0	3.0	39
part2_UG_gain_f_red_2	14	01-05-2020	1	4.0	1	854.0	4.0	40
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	2340.0	3.0	1
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	2434.0	2.0	2
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	975.0	4.0	3
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	851.0	1.0	4
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	670.0	2.0	5
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	1345.0	2.0	6
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	767.0	4.0	7
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	783.0	5.0	8
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	3522.0	2.0	9
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	680.0	1.0	10
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	582.0	4.0	11
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	508.0	5.0	12
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	1625.0	2.0	13
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	896.0	1.0	14
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	3113.0	2.0	15
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	830.0	2.0	16
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	913.0	1.0	17
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	1030.0	4.0	18
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	564.0	5.0	19
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	3836.0	2.0	20
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	523.0	3.0	21
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	679.0	4.0	22
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	2917.0	1.0	23
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	7610.0	2.0	24
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	613.0	4.0	25
part2_UG_gain_f_red_2	16	01-05-2020	1	5.0	1	595.0	4.0	26
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	2008.0	1.0	27
part2_UG_gain_f_red_2	16	01-05-2020	1	4.0	1	2929.0	3.0	28
part2_UG_gain_f_red_2	16	01-05-2020	0	1.0	0	786.0	4.0	29
part2_UG_gain_f_red_2	16	01-05-2020	1	3.0	1	4891.0	2.0	30
part2_UG_gain_f_red_2	16	01-05-2020	1	2.0	1	896.0	1.0	31
