ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideFB.ACC,SlideFB.CRESP,SlideFB.DurationError,SlideFB.OnsetDelay,SlideFB.OnsetTime,SlideFB.RESP,SlideFB.RT,SlideFB.RTTime,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-3898,ListSess,0,,-999999,115,83697,{SPACE},386,84083,0,,-999999,84,76183,9,7398,83581,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-5900,ListSess,0,,-999999,116,94215,{SPACE},1049,95264,0,,-999999,101,84698,1,9400,94098,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1218,ListSess,0,,-999999,122,98273,{SPACE},686,98959,0,,-999999,84,95868,1,2282,98150,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-1062,ListSess,0,,-999999,97,104217,{SPACE},399,104616,0,,-999999,84,99558,1,4562,104120,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,black,black,black,black,black,black,black,black,black,cyan,1693,ListSess,0,,-999999,112,118442,{SPACE},787,119229,0,,-999999,110,116522,9,1807,118329,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,black,cyan,black,black,black,black,black,black,black,black,1576,ListSess,0,,-999999,95,133986,{SPACE},1076,135062,0,,-999999,88,131966,1,1924,133890,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-2061,ListSess,0,,-999999,115,141349,{SPACE},701,142050,0,,-999999,101,135673,1,5561,141234,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,11,ListSess,0,,-999999,117,146275,{SPACE},454,146729,0,,-999999,102,142669,9,3489,146158,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1408,ListSess,0,,-999999,95,149514,{SPACE},577,150091,0,,-999999,85,147327,9,2092,149419,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1364,ListSess,0,,-999999,117,152970,{SPACE},364,153334,0,,-999999,101,150716,9,2136,152852,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,144,ListSess,0,,-999999,116,157411,{SPACE},543,157954,0,,-999999,85,153939,1,3356,157295,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">35178651280</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-23T09:19:32Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1021-1,59.893,1.0.0.26,1,black,black,black,black,black,black,black,black,black,819542309,2.0.10.182,02-23-2021,2021/2/23 9:19,17:19:32,2.0.10.92,15,1,0.5,0,0.5,999,15,1,2,15,100,94,88,81,75,69,63,56,50,44.16667,ProcTrial,,black,black,black,black,black,black,black,black,cyan,100,ListSess,0,,-999999,123,162103,{SPACE},493,162596,0,,-999999,101,158580,9,3400,161980,-0.1372549,3,15,2,90,91,93,94,95,96,98,99,100,92.5
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3695,ListSess,0,,-999999,117,39823,{SPACE},16895,56718,0,,-999999,134,32510,1,7195,39705,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-8266,ListSess,0,,-999999,122,69226,{SPACE},2653,71879,0,,-999999,101,57338,9,11766,69104,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-3719,ListSess,0,,-999999,109,79828,{SPACE},1885,81713,0,,-999999,101,72499,8,7219,79718,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-4480,ListSess,0,,-999999,118,90431,{SPACE},312,90743,0,,-999999,101,82333,5,7980,90313,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,1559,ListSess,0,,-999999,113,93420,{SPACE},170,93590,0,,-999999,101,91366,5,1941,93307,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-961,ListSess,0,,-999999,114,98779,{SPACE},73,98852,0,,-999999,101,94204,9,4461,98665,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-1468,ListSess,0,,-999999,107,104540,{SPACE},117,104657,0,,-999999,101,99464,6,4968,104432,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1879,ListSess,0,,-999999,114,110767,{SPACE},338,111105,0,,-999999,101,105274,5,5379,110653,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,434,ListSess,0,,-999999,123,114891,{SPACE},264,115155,0,,-999999,84,111702,4,3066,114768,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-205,ListSess,0,,-999999,118,119583,{SPACE},940,120523,0,,-999999,85,115760,3,3705,119465,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,1678,ListSess,0,,-999999,114,123073,{SPACE},1247,124320,0,,-999999,101,121136,6,1822,122958,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-789,ListSess,0,,-999999,118,129351,{SPACE},731,130082,0,,-999999,101,124943,8,4289,129232,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,1117,ListSess,0,,-999999,120,133191,{SPACE},4326,137517,0,,-999999,85,130687,6,2383,133070,,,13,2,50,56,63,69,75,81,88,94,100,
