ExperimentName,Subject,SessionDate,choose,receivor,Wait2.RT,targettext,trail,sub,wave
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,3.0,2151.0,3.0,14,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,1668.0,4.0,15,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,1.0,1334.0,4.0,16,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,4.0,1404.0,2.0,17,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,1522.0,2.0,18,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,5.0,999.0,5.0,19,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,3.0,6994.0,2.0,20,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,1554.0,2.0,21,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,4.0,1106.0,3.0,22,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,3.0,6170.0,2.0,23,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,5.0,941.0,5.0,24,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,1.0,1045.0,4.0,25,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,5.0,675.0,5.0,26,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,1034.0,2.0,27,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,3.0,2868.0,1.0,28,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,1.0,1832.0,2.0,29,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,4.0,1695.0,2.0,30,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,3637.0,2.0,31,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,1.0,889.0,2.0,32,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,4.0,840.0,3.0,33,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,3.0,1973.0,3.0,34,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,5.0,936.0,3.0,35,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,5.0,1453.0,5.0,36,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,1.0,3227.0,2.0,37,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,拒绝,2.0,1029.0,1.0,38,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,3.0,6197.0,2.0,39,sub-116,wave1
part2_UG_gain_j_gray_J,116,02-07-2021,接受,4.0,1254.0,3.0,40,sub-116,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,4.0,5388.0,2.0,1,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,3355.0,3.0,2,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,2548.0,3.0,3,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,2359.0,3.0,4,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,2155.0,3.0,5,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,1510.0,3.0,6,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,1807.0,3.0,7,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,4.0,12601.0,5.0,8,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,3474.0,1.0,9,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,1846.0,1.0,10,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,3.0,8358.0,1.0,11,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,4.0,1794.0,3.0,12,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,3622.0,3.0,13,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,5.0,302.0,1.0,14,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,324.0,3.0,15,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,3198.0,3.0,16,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,3490.0,1.0,17,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,4.0,3451.0,5.0,18,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,13392.0,2.0,19,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,3056.0,5.0,20,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,7620.0,5.0,21,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,3.0,2917.0,3.0,22,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,4.0,1455.0,3.0,23,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,288.0,5.0,24,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,3776.0,3.0,25,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,102.0,3.0,26,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,3289.0,3.0,27,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,5.0,378.0,2.0,28,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,124.0,5.0,29,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,4.0,1610.0,3.0,30,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,1.0,5238.0,1.0,31,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,1529.0,5.0,32,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,4.0,1763.0,3.0,33,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,2489.0,3.0,34,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,3106.0,3.0,35,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,4.0,1729.0,5.0,36,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,1.0,2843.0,3.0,37,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,3.0,1169.0,3.0,38,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,接受,5.0,4010.0,5.0,39,sub-189,wave1
part1_UG_gain_f_red_F,189,08-03-2021,拒绝,2.0,2493.0,3.0,40,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-9.0,20830.0,3.0,1,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,2376.0,3.0,2,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,628.0,3.0,3,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,358.0,5.0,4,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,1799.0,3.0,5,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-8.0,2054.0,3.0,6,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-5.0,2430.0,2.0,7,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-9.0,334.0,3.0,8,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-7.0,686.0,3.0,9,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,拒绝,-6.0,5253.0,3.0,10,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,9017.0,1.0,11,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,3243.0,3.0,12,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,16085.0,3.0,13,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,2080.0,3.0,14,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,5542.0,3.0,15,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,905.0,4.0,16,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,7895.0,3.0,17,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,813.0,3.0,18,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,262.0,3.0,19,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,183.0,4.0,20,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,1549.0,4.0,21,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,2035.0,2.0,22,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,3879.0,1.0,23,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,2299.0,2.0,24,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,1646.0,3.0,25,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,8069.0,1.0,26,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,4883.0,3.0,27,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,1968.0,2.0,28,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,1397.0,5.0,29,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,3858.0,2.0,30,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,1576.0,3.0,31,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,2385.0,5.0,32,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,3421.0,2.0,33,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,1920.0,2.0,34,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,3959.0,2.0,35,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-8.0,2119.0,2.0,36,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-7.0,1216.0,1.0,37,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-9.0,3466.0,3.0,38,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-6.0,2850.0,2.0,39,sub-189,wave1
part2_UG_loss_f_red_F,189,08-03-2021,接受,-5.0,1265.0,5.0,40,sub-189,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-9.0,7348.0,1.0,1,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,4252.0,3.0,2,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-6.0,3356.0,3.0,3,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-7.0,3039.0,3.0,4,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-5.0,564.0,5.0,5,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,6559.0,2.0,6,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-9.0,3024.0,3.0,7,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,1405.0,3.0,8,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-5.0,2833.0,3.0,9,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-7.0,1916.0,3.0,10,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-7.0,8154.0,3.0,11,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-5.0,853.0,3.0,12,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,1788.0,3.0,13,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,584.0,5.0,14,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-9.0,5493.0,1.0,15,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-7.0,683.0,5.0,16,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,2898.0,3.0,17,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-8.0,430.0,1.0,18,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-9.0,745.0,4.0,19,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-5.0,1780.0,3.0,20,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,2229.0,3.0,21,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-9.0,841.0,3.0,22,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-7.0,3007.0,3.0,23,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-5.0,3189.0,3.0,24,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,1587.0,3.0,25,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,4193.0,4.0,26,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,1372.0,3.0,27,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-9.0,954.0,3.0,28,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-5.0,2134.0,3.0,29,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-7.0,1592.0,2.0,30,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-6.0,1789.0,3.0,31,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-9.0,866.0,3.0,32,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-7.0,984.0,4.0,33,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,661.0,3.0,34,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-5.0,1203.0,5.0,35,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-8.0,836.0,3.0,36,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-6.0,1675.0,3.0,37,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-7.0,2256.0,2.0,38,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,拒绝,-9.0,1378.0,5.0,39,sub-173,wave1
part1_UG_loss_j_gray_J,173,10-31-2020,接受,-5.0,1119.0,3.0,40,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,3418.0,3.0,1,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,1.0,2222.0,1.0,2,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,4.0,1577.0,2.0,3,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,1604.0,3.0,4,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,3.0,3996.0,3.0,5,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,1643.0,3.0,6,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1657.0,5.0,7,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,2214.0,5.0,8,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,1030.0,5.0,9,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,1051.0,4.0,10,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1271.0,5.0,11,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,1122.0,5.0,12,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,894.0,5.0,13,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,732.0,4.0,14,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,683.0,3.0,15,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,827.0,4.0,16,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,1132.0,4.0,17,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1235.0,5.0,18,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,555.0,5.0,19,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1115.0,3.0,20,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1662.0,3.0,21,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,692.0,4.0,22,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,790.0,4.0,23,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,715.0,5.0,24,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1051.0,4.0,25,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1968.0,5.0,26,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1127.0,4.0,27,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,790.0,4.0,28,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,1821.0,5.0,29,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,2779.0,5.0,30,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1803.0,3.0,31,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,1472.0,4.0,32,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,416.0,5.0,33,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,596.0,5.0,34,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1237.0,5.0,35,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,1.0,1164.0,5.0,36,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,4.0,1039.0,3.0,37,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,3.0,1526.0,4.0,38,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,接受,5.0,1356.0,5.0,39,sub-173,wave1
part2_UG_gain_j_gray_J,173,10-31-2020,拒绝,2.0,1347.0,5.0,40,sub-173,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,4961.0,1.0,1,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-8.0,5501.0,1.0,2,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-7.0,5404.0,1.0,3,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-6.0,3866.0,3.0,4,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,2948.0,3.0,5,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,1812.0,1.0,6,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-5.0,2164.0,1.0,7,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-7.0,1455.0,1.0,8,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-6.0,1534.0,1.0,9,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-8.0,2244.0,3.0,10,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,1698.0,3.0,11,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-7.0,938.0,3.0,12,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,1278.0,3.0,13,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,2031.0,3.0,14,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-6.0,1528.0,3.0,15,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,814.0,3.0,16,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-7.0,2066.0,3.0,17,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,1341.0,3.0,18,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-6.0,1522.0,3.0,19,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,919.0,3.0,20,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-6.0,1391.0,3.0,21,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,912.0,3.0,22,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-7.0,778.0,3.0,23,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,2709.0,3.0,24,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,827.0,3.0,25,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,652.0,3.0,26,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-6.0,1001.0,3.0,27,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,802.0,3.0,28,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,775.0,3.0,29,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-7.0,1219.0,3.0,30,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,3112.0,3.0,31,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,685.0,3.0,32,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-7.0,1113.0,3.0,33,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,1352.0,3.0,34,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-6.0,2332.0,3.0,35,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-8.0,2652.0,3.0,36,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-7.0,1853.0,3.0,37,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,接受,-5.0,818.0,3.0,38,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-6.0,1658.0,3.0,39,sub-187,wave1
part1_UG_loss_j_gray_J,187,01-16-2021,拒绝,-9.0,761.0,3.0,40,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,6348.0,1.0,1,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,2546.0,3.0,2,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1830.0,3.0,3,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,1977.0,3.0,4,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,1573.0,3.0,5,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1693.0,3.0,6,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,1838.0,3.0,7,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,982.0,3.0,8,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,1387.0,3.0,9,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,1208.0,3.0,10,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,1330.0,3.0,11,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,1091.0,3.0,12,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1123.0,3.0,13,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,1320.0,3.0,14,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,921.0,3.0,15,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,804.0,3.0,16,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,822.0,3.0,17,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,985.0,3.0,18,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1214.0,3.0,19,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,838.0,3.0,20,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1177.0,3.0,21,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,1237.0,3.0,22,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,1016.0,3.0,23,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,1.0,1656.0,3.0,24,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,965.0,3.0,25,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,1057.0,3.0,26,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,869.0,3.0,27,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,1029.0,3.0,28,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,1.0,1786.0,3.0,29,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1148.0,3.0,30,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,2.0,969.0,3.0,31,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,4.0,992.0,3.0,32,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,3.0,1330.0,3.0,33,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,1240.0,3.0,34,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,接受,5.0,514.0,3.0,35,sub-187,wave1
part2_UG_gain_j_gray_J,187,01-16-2021,拒绝,1.0,1123.0,3.0,36,sub-187,wave1
