C:\Users\xinlai\OneDrive - mails.ucas.edu.cn\beh_2023\convert\step2_merge\SVO\New_SVO_wave1.emrg2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	R1Color[Session]	R2Color[Session]	R3Color[Session]	R4Color[Session]	R5Color[Session]	R6Color[Session]	R7Color[Session]	R8Color[Session]	R9Color[Session]	RandomSeed	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	DAL	DIA	DIC	DJG	IA_Index	ListQues	ListSess	ListSess.Cycle	ListSess.Sample	other1	other2	other3	other4	other5	other6	other7	other8	other9	otherScore	Procedure	R0Color	R1Color[Block]	R2Color[Block]	R3Color[Block]	R4Color[Block]	R5Color[Block]	R6Color[Block]	R7Color[Block]	R8Color[Block]	R9Color[Block]	RespDur	Running	SlideTarget.ACC	SlideTarget.CRESP	SlideTarget.DurationError	SlideTarget.OnsetDelay	SlideTarget.OnsetTime	SlideTarget.OnsetToOnsetTime	SlideTarget.RESP	SlideTarget.RT	SlideTarget.RTTime	SVO_angle	SVO_type	Trialnum	version	you1	you2	you3	you4	you5	you6	you7	you8	you9	yourScore
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial		black	cyan	black	black	black	black	black	black	black	-24547	ListSess	0		-999999	66	7391		2	28047	35438			1	1	85	85	85	85	85	85	85	85	85	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-4353	ListSess	0		-999999	49	38091		9	7853	45944			2	1	85	87	89	91	93	94	96	98	100	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	3						3	1	2	3	100	98	96	94	93	91	89	87	85		ProcTrial	black	black	black	black	black	black	black	black	black	cyan	2033	ListSess	0		-999999	54	66926		9	1467	68393			3	1	50	54	59	63	68	72	76	81	85	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	4						4	1	2	4	100	89	79	68	58	47	36	26	15		ProcTrial		black	black	black	black	black	black	black	black	cyan	397	ListSess	0		-999999	49	69773		9	3103	72876			4	1	50	54	59	63	68	72	76	81	85	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	5						5	1	2	5	50	56	63	69	75	81	88	94	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	24	ListSess	0		-999999	66	73985		1	3476	77461			5	1	100	94	88	81	75	69	63	56	50	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	6						6	1	2	6	50	54	59	63	68	72	76	81	85		ProcTrial		cyan	black	black	black	black	black	black	black	black	1990	ListSess	0		-999999	66	78564		1	1510	80074			6	1	100	98	96	94	93	91	89	87	85	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	2456	ListSess	0		-999999	66	81244		1	1044	82288			7	2	100	96	93	89	85	81	78	74	70	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		cyan	black	black	black	black	black	black	black	black	1126	ListSess	0		-999999	66	83425		1	2374	85799			8	2	90	91	93	94	95	96	98	99	100	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	2536	ListSess	0		-999999	49	86821		1	964	87785			9	2	100	94	88	81	75	69	63	56	50	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	2760	ListSess	0		-999999	66	88819		1	740	89559			10	2	100	99	98	96	95	94	93	91	90	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		black	black	black	black	black	black	black	black	cyan	-4128	ListSess	0		-999999	49	90717		9	7628	98345			11	2	70	74	78	81	85	89	93	96	100	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	cyan	black	2332	ListSess	0		-999999	66	99524		8	1168	100692			12	2	50	56	63	69	75	81	88	94	100	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	13						13	1	2	13	100	94	88	81	75	69	63	56	50		ProcTrial		cyan	black	black	black	black	black	black	black	black	579	ListSess	0		-999999	49	106400		1	2921	109321			13	2	50	56	63	69	75	81	88	94	100	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	14						14	1	2	14	90	91	93	94	95	96	98	99	100		ProcTrial		black	cyan	black	black	black	black	black	black	black	-5268	ListSess	0		-999999	50	110213		2	8768	118981			14	2	100	96	93	89	85	81	78	74	70	
SVO	135	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742324</Frequency><Timestamp dt:dt="r8">12978094877</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-09-14T05:30:24Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-135-1	60.066	1.0.0.6	1	black	black	black	black	black	black	black	black	black	93725734	2.0.10.242		09-14-2019	2019/9/14 5:30:24	13:30:24	2.0.10.92	15	0.6527778	0.375	0.3472222	0.3958333	999	15	1	2	15	100	94	88	81	75	69	63	56	50	54.33333	ProcTrial		black	cyan	black	black	black	black	black	black	black	2173	ListSess	0		-999999	33	119802		2	1327	121129	0.1019608	3	15	2	90	91	93	94	95	96	98	99	100	92.5
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial		black	black	black	black	black	black	black	black	cyan	-3319	ListSess	0		-999999	83	13359		9	6819	20178			1	1	85	85	85	85	85	85	85	85	85	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-7666	ListSess	0		-999999	50	22465		9	11166	33631			2	1	85	87	89	91	93	94	96	98	100	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	3						3	1	2	3	100	98	96	94	93	91	89	87	85		ProcTrial		black	black	black	black	black	black	black	black	cyan	-7146	ListSess	0		-999999	83	34601		9	10646	45247			3	1	50	54	59	63	68	72	76	81	85	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	4						4	1	2	4	100	89	79	68	58	47	36	26	15		ProcTrial		black	black	black	black	black	black	black	black	cyan	-1987	ListSess	0		-999999	49	46187		9	5487	51674			4	1	50	54	59	63	68	72	76	81	85	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	5						5	1	2	5	50	56	63	69	75	81	88	94	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	-373	ListSess	0		-999999	49	53179		1	3873	57052			5	1	100	94	88	81	75	69	63	56	50	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	6						6	1	2	6	50	54	59	63	68	72	76	81	85		ProcTrial		cyan	black	black	black	black	black	black	black	black	395	ListSess	0		-999999	49	62868		1	3105	65973			6	1	100	98	96	94	93	91	89	87	85	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	-318	ListSess	0		-999999	49	68195		1	3818	72013			7	2	100	96	93	89	85	81	78	74	70	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	black	cyan	-57	ListSess	0		-999999	49	78600		9	3557	82157			8	2	90	91	93	94	95	96	98	99	100	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	357	ListSess	0		-999999	49	85958		1	3143	89101			9	2	100	94	88	81	75	69	63	56	50	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	505	ListSess	0		-999999	48	90519		1	2995	93514			10	2	100	99	98	96	95	94	93	91	90	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		black	black	black	black	black	black	black	black	cyan	1162	ListSess	0		-999999	50	94815		9	2338	97153			11	2	70	74	78	81	85	89	93	96	100	
SVO	136	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742500</Frequency><Timestamp dt:dt="r8">13178028988</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-07-04T09:15:12Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-136-1	60.071	1.0.0.40	1	black	black	black	black	black	black	black	black	black	293680040	2.0.10.182		07-04-2021	2021/7/4 9:15:12	17:15:12	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	black	cyan	-76	ListSess	0		-999999	50	98444		9	3576	102020			12	2	50	56	63	69	75	81	88	94	100	
